code	ko	ja	en	tc	sc
2000285	원자재 출납 기록을 추적해 화물 위치를 알아낼 수 있습니다.	原材料出納記録を追跡することで貨物の位置を特定することができます。	You can track down Raw Material Transaction Logs and find the location of the cargo.	可以追蹤原材料收發記錄來找出貨物位置。	可以追踪原材料收发记录来找出货物位置。
2000286	추적 대상 [c][ffcc00]{0}[-][/c]을 발견했습니다!\n추가로 연료 캡슐 [c][ffcc00]{1}[-][/c]개를 얻었습니다.	追跡対象[c][ffcc00]{0}[-][/c]を発見しました！\n追加で燃料カプセル[c][ffcc00]{1}[-][/c]個を獲得しました。	Tracking Target [c][ffcc00]{0}[-][/c]identified!\nYou also got [c][ffcc00]{1}[-][/c] Fuel Cells.	發現了追蹤對象[c][ffcc00]{0}[-][/c]！\n額外獲得了[c][ffcc00]{1}[-][/c]個燃料膠囊。	发现了追踪目标[c][ffcc00]{0}[-][/c]！\n额外获得了[c][ffcc00]{1}[-][/c]个燃料胶囊。
2000287	원자재 출납 기록이 부족합니다.	原材料出納記録が足りません。	Insufficient Raw Material Transaction Logs	原材料收發記錄不足。	你的原材料收发记录不足。
2000288	상당히 좋은 소재군요. 비스마르크 사의 생산품이 있다면 삼안 영업소에 연락하겠습니다.	とても上質な素材です。ビスマルク社の生産品があれば三安営業所に連絡します。	It’s a very high quality material. If it was made by Bismarck, then I’ll contact Sam’an Center.	這材料相當不錯。如果得到俾斯麥公司的產品，我會聯繫三安營業部的。	这材料相当不错。如果有俾斯麦公司的产品，我会联系三安营业部的。
2000289	상당히 좋은 소재군요. 비스마르크 사의 생산품이 있다면 삼안 영업소에 연락하겠습니다.	とても上質な素材です。ビスマルク社の生産品があれば三安営業所に連絡します。	It’s a very high quality material. If it was made by Bismarck, then I’ll contact Sam’an Center.	這材料相當不錯。如果得到俾斯麥公司的產品，我會聯繫三安營業部的。	这材料相当不错。如果有俾斯麦公司的产品，我会联系三安营业部的。
2000290	굉장한 가치를 가진 원료예요! 얼마든지 가져오셔도 좋다고 해요.	素晴らしい価値がある原料です！いくつあっても構わないそうです。	This raw material is very valuable! They say to bring as much as you can!	這種原料價值不菲！他們說不管多少都可以拿過來！	这种原料价值不菲！他们说可以尽管去拿！
2000291	굉장한 가치를 가진 원료예요! 얼마든지 가져오셔도 좋다고 해요.	素晴らしい価値がある原料です！いくつあっても構わないそうです。	This raw material is very valuable! They say to bring as much as you can!	這種原料價值不菲！他們說不管多少都可以拿過來！	这种原料价值不菲！他们说可以尽管去拿！
2000292	축하드려요! 엄청난 소득이에요!	おめでとうございます！結構な収入です！	Congratulations! You have made a lot of money!	恭喜你！這是一筆巨額收入！	恭喜你！这是一笔巨额收入！
2000293	어머나! 가끔씩 이런 깜짝 선물도 좋네요~!	まあ！たまにはこういうサプライズギフトも悪くないですね～！	Oh! I like a surprise gift like this, once in a while!	天啊！偶爾收到這種驚喜禮物也不錯呢～！	天啊！偶尔收到这种惊喜礼物也不错呢~！
2000294	안녕하세요, 주인님? 구매 담당 파티마입니다. 또 새로운 수송품을 발견하셨나요?	こんにちは、ご主人様。購買担当のファティマです。また何か輸送品を発見されましたか？	Hello, Master. I am Fatima, your procurement manager. Did you find another cargo?	主人，你好？我是採購員法蒂瑪。你又發現什麼新的運輸品了嗎？	主人，你好。我是采购员法蒂玛。你又发现什么新的输送品了吗？
2000295	미수거\n추적 대상	未回収\n追跡対象	Not Collected\nTracking Target	未回收的\n追蹤對象	未回收\n追踪目标
2000296	"아이고, 안녕하십니까! 정말 신세가 많았습니다. 아주 기가막힌 정보가 하나 있는데, 들어보시겠습니까? 쿠후후, 아마 안 듣고는 못배기시겠죠!\n
아~주 불행하게도 섬 근처에 화물 비행선이 한 대 추락한 모양입니다. 멸망 후에도 혼자서 드넓은 하늘을 날아다니다 이제야 쉴 수 있게 되었군요…! 쿠후후, 아마 한 몫 잡을 수 있는 기회라고 생각하셨겠지요? 하지만 인생, 아니 로봇생은 그렇게 호락호락하지 않습니다! \n
추락 시의 충격으로 그만 화물들이 마구 흩어져버리고 말았습니다. 하지만 다행히도 그 화물들에는 각각 ID가 부여되어 있을겁니다. 없으면 관리하기 어려우니까요!\n
그래서! 이 섬에서 구할 수 있는 ID칩을 구해오신다면! 제가 그 화물들을 찾게 살짝 개조해 드리겠습니다! 아주 간단한(물론 제 기준입니다!) 조작을 통해 통상 ID칩을 그 화물들에 연결하는 것이지요!\n
쿠후후, 물론 공짜는 아닙니다. 그 화물들 중 멀쩡한 것들은 마음대로 건져가시는 대신! 망가져 쓸 수 없는 것들은 제게 가져다주시는 겁니다! 그러면 제가 수십 년 간 모아둔 유용한 것들로 바꾸어 드리지요!\n
아마 무슨 꿍꿍이냐고 생각하시겠지요? 쿠후후, 그런 게 있을리가 없지 않습니까! \n
그럼 좋은 소식 기다리고 있겠습니다!"	"これはこれは、ごきげんよう！いつもお世話になっております。びっくりする情報があるのですが聞いてみますか？くふふ。これを聞かないと一生後悔すると思いますよ！\n
 とても不幸なことに島の近くに貨物飛行船が一台墜落してしまったようです。滅亡後も一人寂しく広い空を飛行したその結果、やっと休めるようですね…！くふふ。一攫千金の機会だとでも思いましたでしょう？ところが人生、いや、ロボット人生はそこまで甘くはありません！\n
 墜落時の衝撃で貨物があちこちに散らばってしまいました。幸いなことに貨物にはそれぞれIDが存在するはずです。それがないと管理が大変ですのでね！\n
 そういうわけで！この島で入手可能なIDチップを手に入れてくださるのなら！私がその貨物を探せられるよう少しだけ改造して差し上げましょう！とても簡単な(もちろん私の基準です！)操作を通して通商IDチップをその貨物と連結させるのです！\n
 くふふ。もちろんタダではありません。その貨物の中で壊れていない物は好きなだけお取りください！その代わり、壊れて使えない物は私に持ってきてください！そうすれば私が数十年かけて集めてきた有名なものと交換して差し上げましょう！\n
 何か企んでいるように見えますよね？くふふ。そんなことありませんって！\n
 では朗報をお待ちしております！"	"Oh, hello! Thank you so much for your help. I have some amazing information. Interested? Hahah, I’m sure you are!\n
Sadly, a cargo plane seems to have crashed near this island. It’s been flying around solo even after the world was destroyed, but now it can finally get some rest! Haha! I’m sure you’re thinking this is a chance to make some bucks, right? But life… I mean a robot’s life isn’t that easy.\n
The crash has dispersed cargo all over the place. But fortunately, each of those pieces of cargo was attached with an ID. It will be impossible to manage the shipping without them, you know?\n
Anyway! If you can get an ID Chip on this island… I’ll modify the chip so that you can locate the cargo. It’s really simple (for me, anyway). We just need to modify the ID Chip and connect it to the cargo.\n
Of course, my service will not be for free. You can take anything that’s not broken from the cargo that you find. However, you must bring back any broken items to me. Then I will exchange it for all these useful items that I have been collecting for many decades.\n
You probably thinking what’s the catch, right? Haha! Of course, there will be something else I want! \n
I’ll be waiting for the good news!"	"哎喲，你好！真是給你添了不少麻煩。我有一個聳動的情報，你想聽嗎？呵呵呵，你非常想聽吧？\n
真～是不幸啊，有一架貨機墜落在島嶼周圍。世界毀滅之後，我仍然獨自飛在廣闊的天空中，現在終於能休息了…！呵呵呵，你以為能撈上一筆吧？可惜啊，人生、不、機器的人生可沒那麼容易！\n
墜落時的衝擊讓貨物散落一地。幸運的是，每一個貨物都有屬於自己的ID。因為沒有ID就很難管理！\n
所以！只要你在這個島嶼上找到那些ID晶片！我就幫你把它們稍微改造一下，這樣一來你就能找到那些貨物了！我可以透過非常簡單的（以我的標準來說！）操作，把那些ID晶片連接到相應的貨物！\n
呵呵呵，不過這些都不是免費的。你可以隨便拿走完好無損的貨物，可是！那些破到不行沒辦法使用的都要拿給我！我就會把它們換成我積攢數十年的有用之物給你！\n
你肯定在想我在打什麼鬼主意吧？呵呵呵，我才沒有！\n
那麼，我等你的好消息！"	"哎哟，你好吗！真是给你填了不少麻烦。我有一个耸人听闻的情报，你想听吗？呼呼呼，你想听得不得了吧！\n
真~是不幸，有一架货运飞机坠落在岛屿周围。世界灭亡之后，我仍然独自飞在广阔的天空中，现在终于能休息了……！呼呼呼，你以为能捞上一笔吧？可惜啊，人生，不，机器人生可没那么容易！\n
由于坠落时的冲击，货物散落一地。但幸运的是，每一个货物都具有属于自己的ID。因为没有ID就很难管理！\n
所以！只要你在这个岛屿上找到那些ID芯片！我就会帮你把它们稍微改造一下，这样一来你就能找到那些货物了！我可以通过非常简单（在我眼里！）的操作，把那些ID芯片连接到相应的货物！\n
呼呼呼，不过这些都不是免费的。你可以随便拿走完好无损的货物，可是！那些破得不行的都要拿给我！我会用我积攒了数十年的有用之物来交换！\n
你肯定在想我在打什么鬼主意吧？呼呼呼，我才没有！\n
那么，我等你的好消息！"
